date,title,author,column,word_count,issue_number,href
20250515,中国代表团完成国际电信联盟无线电通信部门第五研究组5B工作组会议参会任务,吴宣,,440,08579,20250515_003_02_6083.html
20250515,星时代27至38星成功发射工信部提供频轨资源支撑,吴宣,,266,08579,20250515_003_03_7194.html
20250515,山东举办无线电监测联网联动应急演练,郅仁慧　潘盈,各地快讯,706,08579,20250515_003_04_5037.html
20250515,浙江启动“电波助企创新发展”系列普法活动（附图片）,张雅婷　潘陆岩,各地快讯,720,08579,20250515_003_05_6852.html
20250515,河池开展FAST实地保护性监测与项目站址考察,陆云禛,各地快讯,423,08579,20250515_003_06_3198.html
20250515,许凌云志　争第一流（附图片）,供稿　中国移动集团工会,全国劳动模范风采录（二）;精神如炬照亮奋斗路,4776,08579,20250515_004_01_6032.html
20250515,数字浪潮中展“巾帼风采”（附图片）,供稿　中国移动集团工会,全国劳动模范风采录（二）;精神如炬照亮奋斗路,4776,08579,20250515_004_02_4883.html
20250515,奋斗之花绚烂绽放（附图片）,供稿　中国移动集团工会,全国劳动模范风采录（二）;精神如炬照亮奋斗路,4776,08579,20250515_004_03_3751.html
20250515,5G加了个A，你手机用上了吗？（附图片）,本版撰文　吴皓琨　张鸣,,3856,08579,20250515_005_01_7564.html
20250515,存力觉醒　解码数据要素时代的破局之路,本报记者　徐勇,,1875,08579,20250515_006_01_9471.html
20250515,三星Galaxy S系列超轻薄前卫力作登场,莫文,,465,08579,20250515_006_02_306.html
20250515,山东召开双万兆创新发展推进会　加速双万兆试点建设,记者　刘彤,,1436,08579,20250515_006_03_5669.html
20250515,广告,,,0,08579,20250515_006_04_3777.html
20250515,莫让网约车成了偷拍“重灾区”,本报记者　赵乐瑄,人邮时评,1471,08579,20250515_007_01_8499.html
20250515,全球最大金矿企业纽蒙特矿业用爱立信5G实现“云挖矿”（附图片）,艾欣,,934,08579,20250515_007_02_81.html
20250515,市场监管总局和中消协联合发布直播带货消费提示,肖欣,,1171,08579,20250515_007_03_13.html
20250515,智能终端操作系统研讨会在京召开　推动应用软件市场公平竞争,滕欣,,795,08579,20250515_007_04_7670.html
20250515,美团主导编制的无人机安全国际标准发布,梅欣,热点追踪,689,08579,20250515_007_05_8176.html
20250515,百度文心解决方案入选智能体育典型案例,杜欣,热点追踪,523,08579,20250515_007_06_7599.html
20250515,中国智能手机一季度出货量同比增长9％,泽亮,热点追踪,619,08579,20250515_007_07_5491.html
20250515,2025年全球AR设备出货量增长将超四成,王玉,热点追踪,591,08579,20250515_007_08_7220.html
20250515,广告,,,0,08579,20250515_008_01_7329.html
20250517,把握数字机遇　共享数字红利,本报记者　张佳丽,,2751,08580,20250517_001_01_5747.html
20250517,在数字化转型中实现性别平等,,,566,08580,20250517_001_02_8579.html
20250517,“黑科技”迎接数智全运（图片）,,,340,08580,20250517_001_03_7973.html
20250517,国际通信沧桑巨变　中国力量崛起东方（附开栏的话）,本报记者　郭庆婧,国际电联成立160周年（1865-2025）,3294,08580,20250517_001_04_2526.html
20250517,工信部召开第十四次制造业企业座谈会,记者　李丽霞,,609,08580,20250517_001_05_9986.html
20250517,中国移动发布“三大回馈计划”暨515移动爱家日品牌IP,记者　钟凌江,,653,08580,20250517_001_06_5698.html
20250517,2025雄安北斗生态合作大会成功召开,时新,,734,08580,20250517_001_07_4105.html
20250517,今日导读,,,26,08580,20250517_001_08_7415.html
20250517,江西信息通信业：数字赋能，点亮高质量发展新图景（附图片）,本报记者　殷丽萍,,2957,08580,20250517_002_01_9605.html
20250517,江西电信　数智力量助力红土圣地高质量发展,汤扉　陈章辉,,897,08580,20250517_002_02_3053.html
20250517,江西联通　数智融合赋能新型工业化,金丹,,974,08580,20250517_002_03_4890.html
20250517,江西移动　ICT新质生产力赋能锂电产业,王席传,,927,08580,20250517_002_04_2649.html
20250517,江西广电　筑基数字江西　融创赣网未来,杨振宇　朱善童,,970,08580,20250517_002_05_9838.html
20250517,江西铁塔　筑牢数智基座　赋能新质未来,刘志强　段咪,,1004,08580,20250517_002_06_3850.html
20250517,浙江信息通信业：智联潮头浙先行，数通四海谱新篇（附图片）,陈灵刚,,1973,08580,20250517_003_01_2672.html
20250517,浙江电信　云网筑基　数智赋能（附图片）,吴灿　顾瑾,,970,08580,20250517_003_02_3475.html
20250517,浙江联通　数智引擎　澎湃浙里（附图片）,王啸涛,,955,08580,20250517_003_03_1193.html
20250517,浙江移动　数智焕新　澎湃共富力量,陈珊,,981,08580,20250517_003_04_4810.html
20250517,浙江铁塔　以信息通信设施现代化发展谱共富新篇（附图片）,周琤琤,,973,08580,20250517_003_05_3848.html
20250517,华数集团　启数智赋新篇　助共富走在先（附图片）,陈靓　张霞红　罗和颖　陈述,,795,08580,20250517_003_06_7689.html
20250517,数智赋能　共享“京”彩　北京信息通信业赋能首都经济社会高质量发展（附图片）,李瑞璐　刘梦阳,,1516,08580,20250517_004_01_7274.html
20250517,勇担使命　先行示范　浙江信息通信业现代化发展助力“共同富裕”（附图片）,陈灵刚,,1451,08580,20250517_004_02_1323.html
20250517,上海信息通信业创新驱动　书写高质量发展新篇章（附图片）,杨冠宇　胡静,,1476,08580,20250517_004_03_2179.html
20250517,数实融合　青海信息通信业助推数字经济高质量发展,魏学晶,,750,08580,20250517_004_04_3418.html
20250517,在数字化转型中实现性别平等　四川信息通信业担当建设网络强省（附图片）,何飞　郭欢,,856,08580,20250517_004_05_6732.html
20250517,以人为本　智能向善（附图片）,中国电信集团有限公司党组书记、董事长　柯瑞文,,1575,08580,20250517_005_01_3414.html
20250517,中国电信：筑息壤　摘星辰　全面拥抱人工智能（附图片）,撰文／曾娅,,3410,08580,20250517_005_02_7151.html
20250517,中国电信按下人工智能落地创效加速键（附图片）,本版撰文　张鸣,,5676,08580,20250517_006_01_1735.html
20250517,中国电信按下人工智能落地创效加速键（附图片）,本版撰文　张鸣,,5676,08580,20250517_007_01_545.html
20250517,人工智能时代天翼云的“蝶变”（附图片）,本版撰文　张佳丽　徐书馨,,4184,08580,20250517_008_01_536.html
20250517,拥抱数智时代潮流　共促普惠包容发展（附图片）,中国移动通信集团有限公司党组书记、董事长　杨杰,,1414,08580,20250517_009_01_8034.html
20250517,锚定信息消费“新三样”　中国移动开启智能生活新篇章（附编者按、图片）,丛文,,3290,08580,20250517_009_02_7869.html
20250517,聚焦“三者定位”　中国移动擘画AI+崭新图景（附图片）,本版撰文　杨洋　临江　乐舒,,4099,08580,20250517_010_01_2604.html
20250517,聚焦“三者定位”　中国移动擘画AI+崭新图景（附图片）,本版撰文　杨洋　临江　乐舒,,4099,08580,20250517_011_01_1686.html
20250517,数字天路连北疆　移动力量绘新篇（附图片）,高昕,“移”起向新　数智兴农,4074,08580,20250517_012_01_9936.html
20250517,坚持融合创新　推动数智普惠（附图片）,中国联通集团有限公司党组书记、董事长　陈忠岳,,1396,08580,20250517_013_01_3486.html
20250517,中国联通：融合创新　向新前行（附图片）,撰文／郭佳,,3133,08580,20250517_013_02_4888.html
20250517,城乡“同网同速”　告别“信息孤岛”（附图片）,,,557,08580,20250517_013_03_812.html
20250517,网络向新　更快更好（附图片）,遥歌,,2827,08580,20250517_014_01_6684.html
20250517,技术向新　智领未来（附图片）,本版撰文　杨扬,,4440,08580,20250517_015_01_8584.html
20250517,服务向新　再开新局（附图片）,本版撰文　毕冉　叶曜坤,,4667,08580,20250517_016_01_936.html
20250517,加速数字化转型　促进平等普惠发展（附图片）,中国铁塔股份有限公司党委书记、董事长　张志勇,,2129,08580,20250517_017_01_6433.html
20250517,中国铁塔：数智赋能　共筑普惠数字未来（附图片）,撰文／李玥,,1081,08580,20250517_017_02_3968.html
20250517,数字化转型铁塔“她力量”（附图片）,,,1424,08580,20250517_017_03_2565.html
20250517,“数智明珠”让壮美广西熠熠生辉（附图片）,黄祯光,,6389,08580,20250517_018_01_7925.html
20250517,山东移动全力推进“双万兆”网络建设　打造产业数字化转型新引擎（附图片）,陈珂　傅传家　程家印,,5103,08580,20250517_019_01_4261.html
20250517,广东联通“快叻之城”助力城市智能化转型（附图片）,邓颖瑶　姚瑞卿,,2687,08580,20250517_020_01_9516.html
20250517,广州联通全面发力“低空赛道”（附图片）,金秋　杜沅臻,,2301,08580,20250517_020_02_1646.html
20250517,中国信科集团党委书记、董事长　何书平（附图片）,,,748,08580,20250517_021_01_2486.html
20250517,中兴通讯董事长　方榕（附图片）,,,621,08580,20250517_021_02_1049.html
20250517,通用技术中国邮电器材集团有限公司党委书记、董事长　钱涛（附图片）,,,733,08580,20250517_021_03_5017.html
20250517,华为中国运营商解决方案部长　黄雒蒙（附图片）,,,406,08580,20250517_021_04_7561.html
20250517,爱立信中国区总裁　方迎（附图片）,,,766,08580,20250517_021_05_1873.html
20250517,高通公司中国区董事长　孟樸（附图片）,,,650,08580,20250517_021_06_4050.html
20250517,诺基亚贝尔首席执行官　马博策（附图片）,,,841,08580,20250517_021_07_9348.html
20250517,长飞光纤光缆股份有限公司执行董事兼总裁　庄丹（附图片）,,,505,08580,20250517_022_01_7495.html
20250517,亨通集团总裁　崔巍（附图片）,,,750,08580,20250517_022_02_9744.html
20250517,新紫光集团联席总裁　文兵（附图片）,,,682,08580,20250517_022_03_3561.html
20250517,中天科技集团总裁　薛驰（附图片）,,,514,08580,20250517_022_04_437.html
20250517,紫光股份董事长、新华三集团总裁兼首席执行官　于英涛（附图片）,,,589,08580,20250517_022_05_9752.html
20250517,北京浩瀚深度信息技术股份有限公司董事长　张跃（附图片）,,,727,08580,20250517_022_06_5633.html
20250517,广告,,,0,08580,20250517_022_07_771.html
20250517,中国电信浙江公司多项创新应用焕新升级（附图片）,顾瑾　阳阳,,2629,08580,20250517_023_01_4555.html
20250517,中国电信云南公司：用数字温度传递民生暖意（附图片）,亢一凡　龚楚童,,2522,08580,20250517_023_02_8808.html
20250517,浙江移动以数智力量助建共富示范区（附图片）,陈珊,,2788,08580,20250517_024_01_995.html
20250517,数智兴农为乡村振兴注入“硬核”科技动能（附图片）,高珊,“移”起向新　数智兴农,1880,08580,20250517_024_02_2169.html
20250517,重庆电信：5G-A和万兆网络双重发力　为产业和生活加速（附图片）,周序　包楠,,1827,08580,20250517_025_01_4620.html
20250517,宁夏电信赋能数字转型新突破（附图片）,宋立芸　陈佳璐,,2944,08580,20250517_025_02_1350.html
20250517,云南移动发布“三大回馈计划+云智农链平台”（附图片）,倪婷　蔡雨含,,2396,08580,20250517_026_01_6105.html
20250517,辽宁移动助力实现全面振兴新突破（附图片）,宋思铭,,2607,08580,20250517_026_02_8809.html
20250517,重庆移动在“8D”山城构建数字新脉络（附图片）,但巧姝,,3817,08580,20250517_027_01_3944.html
20250517,八闽乘“数”廿五载　数智联通向新行（附图片）,叶天然　柯研,,2708,08580,20250517_028_01_1457.html
20250517,广告,,,0,08580,20250517_028_02_5599.html
20250517,她力量·编者按,,她力量,94,08580,20250517_029_01_6054.html
20250517,王晓云　女性科技工作者新征程上持续绽放璀璨光芒（附图片）,谷伟　钟凌江,她力量,1404,08580,20250517_029_02_9349.html
20250517,陈银　创新的本质是发展也是普惠（附图片）,曾娅,她力量,1051,08580,20250517_029_03_4532.html
20250517,窦笠　科技创新与产业创新深度融合　加快培育发展新质生产力（附图片）,郝雅楠　吴启程　遥歌,她力量,950,08580,20250517_029_04_3571.html
20250517,孙蔚　从技术革新到价值重塑　数字化赋能企业培训（附图片）,广闻,她力量,933,08580,20250517_029_05_4394.html
20250517,王鑫　女性力量重塑数智通信新图景（附图片）,杨扬,她力量,1050,08580,20250517_029_06_9922.html
20250517,黄北宁　女性在数字经济中扮演重要角色（附图片）,璋蕴,她力量,901,08580,20250517_029_07_7073.html
20250517,深化数智融合创新　宁夏移动让数字之光闪耀塞上江南（附图片）,王珏　苏向宁,,2312,08580,20250517_030_01_2858.html
20250517,守护烟火气与安全感　四川移动发布四大场景AI+智慧化服务应用,黄粟　贾旖旎,,1647,08580,20250517_030_02_6488.html
20250517,广西移动“五心服务”解码壮乡数智新篇章（附图片）,申蓓　钱霞,,1207,08580,20250517_030_03_1007.html
20250517,上海联通：执AI之笔　共绘上海科创高地新蓝图,蔡家宜　叶一纬,,3336,08580,20250517_031_01_3838.html
20250517,国际通信沧桑巨变　中国力量崛起东方（附开栏的话）,本报记者　郭庆婧,国际电联成立160周年（1865-2025）,3294,08580,20250517_031_02_5664.html
20250517,把握数字机遇　共享数字红利,本报记者　张佳丽,,2751,08580,20250517_031_03_7573.html
20250517,湖北移动助力数字乡村水务建设让村民喝上“放心水”,王政,,585,08580,20250517_031_04_3.html
20250517,5G助力解锁桑皮纸的不朽奥秘（图片）,,,293,08580,20250517_031_05_6936.html
20250517,广告,,,0,08580,20250517_032_01_1980.html
20250519,2025年世界电信和信息社会日暨国际电信联盟成立160周年纪念活动在南昌举行（附图片）,记者　邓聪,,1057,08581,20250519_001_01_6966.html
20250519,4月快递业务收入同比增长10.8％,记者　李玥,,542,08581,20250519_001_02_9884.html
20250519,中国移动党组举办深入贯彻中央八项规定精神学习教育第三期读书班暨专题辅导报告会,记者　宜欣,锲而不舍落实中央八项规定精神,1917,08581,20250519_001_03_9711.html
20250519,“2025年信息通信暖心服务十件实事”发布,记者　邓聪,,897,08581,20250519_001_04_6207.html
20250519,算力互联网试验网建设正式启动,记者　邓聪,,849,08581,20250519_001_05_8447.html
20250519,中国联通正式发布“智家通通”产品,记者　叶曜坤,,762,08581,20250519_001_06_8636.html
20250519,加快发展ICT新质生产力　共筑美好数字未来（附图片）,殿欣,,1736,08581,20250519_002_01_6875.html
20250519,智启新篇　普惠无界（附图片）,连欣,,914,08581,20250519_002_02_1703.html
20250519,共筑数智底座　共创新质未来（附图片）,遥歌,,1433,08581,20250519_002_03_8270.html
20250519,打造新质生产力　共创数智新未来（附图片）,宜欣,,1587,08581,20250519_002_04_2045.html
20250519,建强新型广电网　以数智化赋能千行百业（附图片）,广闻,,1077,08581,20250519_002_05_6543.html
20250519,山东电信举办“云改数转智惠”生态合作发展大会（附图片）,徐强　程国林,,2681,08581,20250519_003_01_6498.html
20250519,新疆电信发布AI创新应用产品,喻瑛　周芸,,1062,08581,20250519_003_02_4882.html
20250519,中国电信广东首个万兆体验厅落地深圳,陈少浩,,632,08581,20250519_003_03_9100.html
20250519,中国电信研究院发布“弹性智联网络”创新实践成果,翼研,,623,08581,20250519_003_04_9961.html
20250519,黑龙江电信“美好家”构建家庭数字化服务新生态,綦悠悠,,1256,08581,20250519_003_05_4996.html
20250519,上海移动推动“AI万兆、AI生活、AI生态”新升级（附图片）,陆为,,2878,08581,20250519_004_01_2343.html
20250519,陕西移动共筑“双万兆×AI”新生活（附图片）,赵毅,,2195,08581,20250519_004_02_2798.html
20250519,万兆联通　快启AI生活（附图片）,王啸涛,,2022,08581,20250519_005_01_5900.html
20250519,广告,,,0,08581,20250519_005_02_164.html
20250519,2025年世界电信和信息社会日研讨会在京召开,企欣,,1848,08581,20250519_006_01_6641.html
20250519,辐射科普走进市民生活（图片）,,,197,08581,20250519_006_02_8430.html
20250519,海南移动“5G-A+万兆光网”双引擎发布,记者　欧燕燕　通讯员　符曼曼,,542,08581,20250519_006_03_6123.html
20250519,宿迁铁塔“5·17电信日”活动进社区,宿宗,,433,08581,20250519_006_04_7288.html
20250519,天津举办“智联未来：通信与AI重塑生活”主题纪念活动,记者　韩若旻　阎筠　通讯员　张凡,,1058,08581,20250519_006_05_2319.html
20250519,聊城联通为十大古寺构建高速智能信息网络,陈金岭,八面来风,771,08581,20250519_006_06_8041.html
20250519,江苏东台电信“护航”西溪泰山新村安置区智能化建设,刘家志,八面来风,526,08581,20250519_006_07_3461.html
20250519,咸宁联通开展客户日活动赋能“银龄”美好生活,吴捷,,510,08581,20250519_006_08_5732.html
20250519,中国移动党组举办深入贯彻中央八项规定精神学习教育第三期读书班暨专题辅导报告会,记者　宜欣,锲而不舍落实中央八项规定精神,1917,08581,20250519_006_09_8877.html
20250519,湖北联通5G+AI“智”敬千年茶道,殷婷　孙文娟　肖璇,,1325,08581,20250519_007_01_9413.html
20250519,南通移动部署卫星通信系统助力远海渔政执法,吴静　王蕾　高亦超,,675,08581,20250519_007_02_5347.html
20250519,手机成为“新农具”　直播助农显成效（图片）,,美丽乡村,235,08581,20250519_007_03_6225.html
20250519,山东电信5G精品网“点亮”农村新未来（附图片）,吕玲全　程国林,,955,08581,20250519_007_04_18.html
20250519,河北联通助力粮食购销穿透式监管,韩晓娜　崔哲,乡村动态,404,08581,20250519_007_05_5423.html
20250519,菏泽联通开展“黄河滩直播助农”活动,陈芳　于朝运,乡村动态,585,08581,20250519_007_06_7837.html
20250519,铜陵铁塔赋能水产种质资源保护,岳琨　陈阳富,乡村动态,521,08581,20250519_007_07_5583.html
20250519,陕西佛坪电信架设大山深处的幸福基站,翟玉斌　秦宣,乡村动态,698,08581,20250519_007_08_8422.html
20250519,广告,,,0,08581,20250519_008_01_5458.html
20250520,坚持科学决策民主决策依法决策　高质量完成“十五五”规划编制工作,,,375,08582,20250520_001_01_8453.html
20250520,4月信息传输、软件和信息技术服务业生产指数同比增长10.4％,记者　苏德悦,,765,08582,20250520_001_02_2642.html
20250520,一季度数字产业业务收入同比增长9.4％,记者　布轩,,1051,08582,20250520_001_03_9958.html
20250520,湖上麦收　5G数智来“护航”（图片）,,,353,08582,20250520_001_04_9913.html
20250520,频谱共治　联动未来,布轩,国际电联成立160周年（1865-2025）,2150,08582,20250520_001_05_9890.html
20250520,中国电信亚洲快链（ALC）国际通信海底光缆成功登陆海南陵水,记者　龚宝莉,,599,08582,20250520_001_06_7906.html
20250520,首款抗量子安全手机发布,记者　连欣,,619,08582,20250520_001_07_1146.html
20250520,中国联通：党建引领　科技赋能文化建设·编者按,,中国联通：党建引领　科技赋能文化建设,452,08582,20250520_002_01_2943.html
20250520,浙江联通：以“科技+”助力文旅行业出圈出彩（附图片）,吴佳丽,中国联通：党建引领　科技赋能文化建设,2411,08582,20250520_002_02_9315.html
20250520,贵州联通：数字赋能苗乡侗寨新体验（附图片）,潘定学　江茜茜,中国联通：党建引领　科技赋能文化建设,1492,08582,20250520_002_03_8664.html
20250520,联通数科：数智赋能博物馆与智慧文旅　践行文化强国使命担当（附图片）,赵莹莹,中国联通：党建引领　科技赋能文化建设,1471,08582,20250520_002_04_4001.html
20250520,天津联通：数智赋能文博事业　让博物馆焕发智慧新生机,庞新月,中国联通：党建引领　科技赋能文化建设,1027,08582,20250520_002_05_4431.html
20250520,新疆联通：科技赋能文化遗产保护传承（附图片）,杨红,中国联通：党建引领　科技赋能文化建设,1597,08582,20250520_002_06_7823.html
20250520,中国联通：党建引领　科技赋能文化建设·编者按,,中国联通：党建引领　科技赋能文化建设,452,08582,20250520_003_01_2471.html
20250520,浙江联通：以“科技+”助力文旅行业出圈出彩（附图片）,吴佳丽,中国联通：党建引领　科技赋能文化建设,2411,08582,20250520_003_02_269.html
20250520,贵州联通：数字赋能苗乡侗寨新体验（附图片）,潘定学　江茜茜,中国联通：党建引领　科技赋能文化建设,1492,08582,20250520_003_03_4760.html
20250520,联通数科：数智赋能博物馆与智慧文旅　践行文化强国使命担当（附图片）,赵莹莹,中国联通：党建引领　科技赋能文化建设,1471,08582,20250520_003_04_9582.html
20250520,天津联通：数智赋能文博事业　让博物馆焕发智慧新生机,庞新月,中国联通：党建引领　科技赋能文化建设,1027,08582,20250520_003_05_173.html
20250520,新疆联通：科技赋能文化遗产保护传承（附图片）,杨红,中国联通：党建引领　科技赋能文化建设,1597,08582,20250520_003_06_6316.html
20250520,做中国移动“力量大厦”的一块基石（附图片）,供稿　中国移动集团工会,全国劳动模范风采录（三）;精神如炬照亮奋斗路,1081,08582,20250520_004_01_9887.html
20250520,让匠心在铸就梦想中闪光（附图片）,供稿　中国移动集团工会,全国劳动模范风采录（三）;精神如炬照亮奋斗路,1227,08582,20250520_004_02_8214.html
20250520,扎根通信服务一线的数字先锋（附图片）,供稿　中国移动集团工会,全国劳动模范风采录（三）;精神如炬照亮奋斗路,1149,08582,20250520_004_03_6846.html
20250520,在世界屋脊唱响奉献之歌（附图片）,供稿　中国移动集团工会,全国劳动模范风采录（三）;精神如炬照亮奋斗路,1145,08582,20250520_004_04_3190.html
20250521,李乐成主持召开工信部就业促进工作领导小组会议,记者　李丽霞,,852,08583,20250521_001_01_3483.html
20250521,九部门联合发文加快推进科技服务业高质量发展,记者　布轩,,700,08583,20250521_001_02_7999.html
20250521,《数字中国建设2025年行动方案》部署8个方面重大行动,杨扬,,974,08583,20250521_001_03_4439.html
20250521,万兆联通快启AI生活（图片）,,,346,08583,20250521_001_04_9388.html
20250521,“百城千园行”加速工业互联网规模化应用　激活园区数字化转型新动能,本报记者　邓聪,,2030,08583,20250521_001_05_6616.html
20250521,中国电信召开2025年全国劳动模范和先进表彰座谈会,记者　殿欣,,1434,08583,20250521_001_06_1539.html
20250521,“和美乡途”文旅帮扶平台上线,记者　吴皓琨,,860,08583,20250521_001_07_4392.html
20250521,湖南联通全景发布科技创新核心能力,覃琴,,1493,08583,20250521_002_01_456.html
20250521,“百城千园行”加速工业互联网规模化应用　激活园区数字化转型新动能,本报记者　邓聪,,2030,08583,20250521_002_02_1191.html
20250521,通信服务不服“暑”（图片）,,,232,08583,20250521_002_03_4833.html
20250521,甘肃联通启动5G-A与万兆光网全面落地商用,记者　李静　通讯员　苏静,,743,08583,20250521_002_04_8082.html
20250521,武汉8小区同步跨入“万兆”时代（附图片）,记者　王云鹤,,623,08583,20250521_002_05_8774.html
20250521,广东联通发布四大AI系列产品,记者　邓颖瑶,八面来风,743,08583,20250521_002_06_1285.html
20250521,潍坊移动云网融合赋能科创全链服务,记者　陈珂　通讯员　尹艺媛,八面来风,656,08583,20250521_002_07_929.html
20250521,宿迁铁塔与市气象局共推智慧气象与低空经济融合发展,王德国,八面来风,624,08583,20250521_002_08_2534.html
20250521,数字科技绘就乡村振兴新图景,吴皓琨　田硕,一线动态,1830,08583,20250521_003_01_6157.html
20250521,“明白消费”催生“放心感知”（图片）,,,354,08583,20250521_003_02_6715.html
20250521,中国电信完成全球首次400G/800G融合速率ROADM网络现网试点,翼研,,809,08583,20250521_003_03_5378.html
20250521,陕西铁塔与顺丰合作共推物流智慧绿色转型升级,周婉意,,863,08583,20250521_003_04_2597.html
20250521,辽宁移动五个升级七大帮扶激活乡村振兴新引擎（附图片）,宋思铭,“移”起向新　数智兴农,1999,08583,20250521_003_05_8015.html
20250521,工业大省“挑大梁”：夯实工业基本盘　打造发展新引擎（附图片）,本报记者　颜星,,4105,08583,20250521_004_01_4174.html
20250521,我国消费品工业加快向“新”向好发展（附图片）,本报记者　陈相龙,,2730,08583,20250521_004_02_5582.html
20250522,加快算力互联网建设　构建AI时代新型信息基础设施,本报记者　邓聪,,2401,08584,20250522_001_01_6607.html
20250522,《推动上海市基础电信企业高质量发展的指导意见》印发,记者　刘彤　杨冠宇,,627,08584,20250522_001_02_3477.html
20250522,中国电信在老挝发布天通手机直连卫星业务,记者　殿欣,,1036,08584,20250522_001_03_3261.html
20250522,保障“哈洽会”通信畅通　搭建对外经贸数字桥梁（图片）,,,269,08584,20250522_001_04_7391.html
20250522,标准联通世界　共筑数字文明新底座,布轩,国际电联成立160周年（1865-2025）,1941,08584,20250522_001_05_1171.html
20250522,鸿蒙电脑正式发布,记者　徐勇,,1014,08584,20250522_001_06_5235.html
20250522,中国电信亮相第12届警博会,,,1168,08584,20250522_002_01_8265.html
20250522,标准联通世界　共筑数字文明新底座,布轩,国际电联成立160周年（1865-2025）,1941,08584,20250522_002_02_5328.html
20250522,图片新闻,,,364,08584,20250522_002_03_7787.html
20250522,上海电信发布AI深度融合产品,记者　钱立富,,707,08584,20250522_002_04_1567.html
20250522,湖北移动AI赋能绿色监管升级　织密低空环境生态网,王政,,868,08584,20250522_002_05_2922.html
20250522,人工智能生成合成内容标识政策法规宣讲会（重庆站）在重庆电信举办,渝欣,八面来风,720,08584,20250522_002_06_29.html
20250522,湖南联通举办“智家通通”产品品鉴会,覃琴,八面来风,867,08584,20250522_002_07_3525.html
20250522,杭州电信助力西湖景区数智化升级,通讯员　谢冰茜　记者　顾瑾,八面来风,645,08584,20250522_002_08_8803.html
20250522,在循环中建立秩序：“二次号码焕新”服务重塑个人信息保护格局,本报记者　满全勇,人邮时评,1808,08584,20250522_003_01_1053.html
20250522,数字浪潮助力推进山东新型工业化（附图片）,本报记者　刘彤,,2215,08584,20250522_003_02_1029.html
20250522,河北通管局召开深入贯彻中央八项规定精神学习教育再动员再部署会议,通讯员　姚文艳　记者　王宏林,行业动态,609,08584,20250522_003_03_6532.html
20250522,《2025年数字福建工作要点》发布　扎实推进数字中国建设综合试点,记者　吴锦芬,行业动态,685,08584,20250522_003_04_458.html
20250522,山西通管局组织开展跨域应急通信拉动演练,通讯员　王飞　记者　侯佩瑾,行业动态,654,08584,20250522_003_05_2577.html
20250522,甘肃通管局部署推进“明白办、放心用”等重点工作,通讯员　蒲欣仪　记者　许圣时,行业动态,538,08584,20250522_003_06_5295.html
20250522,科技感　新潮玩,王欢　焦蕾稚　王啸涛　曹一菲,企业风采,2536,08584,20250522_004_01_4427.html
20250522,5G赋能甜蜜经济　白梨瓜变“致富瓜”（图片）,,,226,08584,20250522_004_02_5439.html
20250522,数智赋能　创新升级（附图片）,王政,,1073,08584,20250522_004_03_6510.html
20250522,广东发布30类“人工智能+”应用场景,叶青,,681,08584,20250522_004_04_8027.html
20250522,5G融合跨域网络智慧护航长江黄金水道,王留琴,,713,08584,20250522_004_05_1709.html
20250522,“老广”们都喜欢玩仙侠,张书乐,乐游记　（443）,1167,08584,20250522_004_06_3964.html
20250522,长飞公司：用更亮的光，照向智算时代更远的地方（附图片）,柯文,企业风采,2549,08584,20250522_005_01_1330.html
20250522,2024年度信息通信领域十大科技进展发布,邓聪,行业动态,1190,08584,20250522_005_02_5834.html
20250522,商务部新闻发言人就美国企图全球禁用中国先进计算芯片发表谈话,晓文,,899,08584,20250522_005_03_1092.html
20250522,烽火通信携手合作伙伴攻克万兆光网关键技术,封欣,企业发布,786,08584,20250522_005_04_7035.html
20250522,高通推出第四代骁龙7移动平台（附图片）,晓君,企业发布,785,08584,20250522_005_05_4239.html
20250522,聚力推动1ms城市算网建设　激活数字经济发展新动能（附图片）,本报记者　邓聪,,2024,08584,20250522_006_01_1416.html
20250522,中兴通讯首席发展官崔丽探讨新形势下中资企业出海之道（附图片）,仲兴,,2282,08584,20250522_006_02_2069.html
20250522,秦淮数据入选全国首批算力态势感知监测试点企业,潇栋,,591,08584,20250522_006_03_5009.html
20250522,2025搜狐科技年度论坛在京举办,岳悬,,710,08584,20250522_006_04_9577.html
20250522,阿里开源新一代通义千问模型Qwen3（附图片）,理欣,,892,08584,20250522_006_05_731.html
20250522,推动全球电波传播发展的中国智慧（附图片）,吴宣,,1909,08584,20250522_007_01_8610.html
20250522,国际电信联盟无线电通信部门第四研究组下设工作组会议圆满举办,吴宣,,1339,08584,20250522_007_02_480.html
20250522,梧州：召开梧州南站铁路无线电频率用频安全协调会（附图片）,张丹丹,,763,08584,20250522_007_03_1227.html
20250522,工信部协调频轨资源　助力天启星座4颗卫星成功发射,吴宣,,292,08584,20250522_007_04_6092.html
20250522,天仪系列6颗卫星成功发射　工信部完成频率协调相关工作,吴宣,,302,08584,20250522_007_05_3528.html
20250522,浙江启动规范无线电发射设备生产销售专项行动,沈彪,各地快讯,740,08584,20250522_007_06_6804.html
20250522,龙岩护航龙岩新机场“一号工程”,龙轩,各地快讯,1034,08584,20250522_007_07_113.html
20250522,欧盟健康数据空间建设成果初现,中国电信研究院　宋杰,,2420,08584,20250522_008_01_6617.html
20250522,法国让·扎伊超级计算机完成第四次扩展,罗毓,,430,08584,20250522_008_02_3698.html
